wavelength_nm,detector_V
1570.3160,0.523591
1570.3170,0.488709
1570.3180,0.507322
1570.3190,0.491948
1570.3200,0.509948
1570.3210,0.499338
1570.3220,0.507588
1570.3230,0.490228
1570.3240,0.510092
1570.3250,0.492096
1570.3260,0.497496
1570.3270,0.493613
1570.3280,0.499474
1570.3290,0.504006
1570.3300,0.513198
1570.3310,0.507710
1570.3320,0.493111
1570.3330,0.499452
1570.3340,0.479946
1570.3350,0.491338
1570.3360,0.503643
1570.3370,0.491699
1570.3380,0.498794
1570.3390,0.494937
1570.3400,0.495266
1570.3410,0.484094
1570.3420,0.486857
1570.3430,0.493285
1570.3440,0.479613
1570.3450,0.478693
1570.3460,0.473427
1570.3470,0.479402
1570.3480,0.478608
1570.3490,0.467541
1570.3500,0.475252
1570.3510,0.479219
1570.3520,0.469438
1570.3530,0.459403
1570.3540,0.440721
1570.3550,0.457240
1570.3560,0.471060
1570.3570,0.458088
1570.3580,0.463732
1570.3590,0.468599
1570.3600,0.453084
1570.3610,0.465497
1570.3620,0.463024
1570.3630,0.467089
1570.3640,0.450692
1570.3650,0.442978
1570.3660,0.460866
1570.3670,0.448776
1570.3680,0.442639
1570.3690,0.459011
1570.3700,0.440783
1570.3710,0.440869
1570.3720,0.443643
1570.3730,0.457634
1570.3740,0.456690
1570.3750,0.436102
1570.3760,0.457756
1570.3770,0.455301
1570.3780,0.437846
1570.3790,0.445408
1570.3800,0.449198
1570.3810,0.437899
1570.3820,0.436484
1570.3830,0.442184
1570.3840,0.439389
1570.3850,0.430021
1570.3860,0.436809
1570.3870,0.437294
1570.3880,0.426514
1570.3890,0.432153
1570.3900,0.452114
1570.3910,0.434992
1570.3920,0.429597
1570.3930,0.443712
1570.3940,0.433109
1570.3950,0.429902
1570.3960,0.433754
1570.3970,0.433338
1570.3980,0.432077
1570.3990,0.433652
1570.4000,0.441800
1570.4010,0.443425
1570.4020,0.438421
1570.4030,0.436981
1570.4040,0.446460
1570.4050,0.450008
1570.4060,0.442882
1570.4070,0.439778
1570.4080,0.453399
1570.4090,0.449747
1570.4100,0.451136
1570.4110,0.462754
1570.4120,0.436390
1570.4130,0.446373
1570.4140,0.443980
1570.4150,0.458263
1570.4160,0.448542
1570.4170,0.451084
1570.4180,0.451621
1570.4190,0.456173
1570.4200,0.465494
1570.4210,0.453746
1570.4220,0.461400
1570.4230,0.458438
1570.4240,0.444033
1570.4250,0.467163
1570.4260,0.455472
1570.4270,0.458779
1570.4280,0.475338
1570.4290,0.451948
1570.4300,0.448968
1570.4310,0.447837
1570.4320,0.456496
1570.4330,0.458269
1570.4340,0.479303
1570.4350,0.470276
1570.4360,0.478415
1570.4370,0.475117
1570.4380,0.475630
1570.4390,0.472350
1570.4400,0.462327
1570.4410,0.476301
1570.4420,0.480803
1570.4430,0.483011
1570.4440,0.454638
1570.4450,0.495935
1570.4460,0.457486
1570.4470,0.470617
1570.4480,0.478050
1570.4490,0.480030
1570.4500,0.479155
1570.4510,0.496514
1570.4520,0.478625
1570.4530,0.485666
1570.4540,0.496500
1570.4550,0.493909
1570.4560,0.482246
1570.4570,0.486553
1570.4580,0.488554
1570.4590,0.487247
1570.4600,0.491579
1570.4610,0.472507
1570.4620,0.487315
1570.4630,0.494302
1570.4640,0.478674
1570.4650,0.478221
1570.4660,0.488239
1570.4670,0.484052
1570.4680,0.471485
1570.4690,0.468492
1570.4700,0.482476
1570.4710,0.474051
1570.4720,0.466657
1570.4730,0.481983
1570.4740,0.483920
1570.4750,0.477734
1570.4760,0.480879
1570.4770,0.480874
1570.4780,0.472939
1570.4790,0.474397
1570.4800,0.475044
1570.4810,0.471196
1570.4820,0.471015
1570.4830,0.486978
1570.4840,0.469290
1570.4850,0.480533
1570.4860,0.463294
1570.4870,0.454041
1570.4880,0.448016
1570.4890,0.460942
1570.4900,0.455444
1570.4910,0.457889
1570.4920,0.459465
1570.4930,0.459678
1570.4940,0.457829
1570.4950,0.441234
1570.4960,0.445300
1570.4970,0.437278
1570.4980,0.436351
1570.4990,0.448908
1570.5000,0.449811
1570.5010,0.454134
1570.5020,0.453247
1570.5030,0.443484
1570.5040,0.420629
1570.5050,0.446506
1570.5060,0.441886
1570.5070,0.436174
1570.5080,0.428696
1570.5090,0.424191
1570.5100,0.430707
1570.5110,0.428922
1570.5120,0.432077
1570.5130,0.419774
1570.5140,0.419605
1570.5150,0.403683
1570.5160,0.414144
1570.5170,0.409630
1570.5180,0.404680
1570.5190,0.420713
1570.5200,0.416122
1570.5210,0.415024
1570.5220,0.418368
1570.5230,0.417046
1570.5240,0.407126
1570.5250,0.399408
1570.5260,0.408496
1570.5270,0.395982
1570.5280,0.387618
1570.5290,0.404992
1570.5300,0.406837
1570.5310,0.388485
1570.5320,0.390936
1570.5330,0.370991
1570.5340,0.404885
1570.5350,0.395495
1570.5360,0.392828
1570.5370,0.395995
1570.5380,0.394207
1570.5390,0.396549
1570.5400,0.391176
1570.5410,0.380559
1570.5420,0.409663
1570.5430,0.379172
1570.5440,0.386502
1570.5450,0.380216
1570.5460,0.384078
1570.5470,0.383873
1570.5480,0.392008
1570.5490,0.384462
1570.5500,0.394274
1570.5510,0.384601
1570.5520,0.381977
1570.5530,0.392549
1570.5540,0.370962
1570.5550,0.388348
1570.5560,0.395470
1570.5570,0.386073
1570.5580,0.386424
1570.5590,0.392759
1570.5600,0.384732
1570.5610,0.378003
1570.5620,0.383157
1570.5630,0.373113
1570.5640,0.376018
1570.5650,0.398481
1570.5660,0.387925
1570.5670,0.389797
1570.5680,0.395762
1570.5690,0.387059
1570.5700,0.392134
1570.5710,0.389138
1570.5720,0.392837
1570.5730,0.392128
1570.5740,0.385786
1570.5750,0.400971
1570.5760,0.405471
1570.5770,0.387659
1570.5780,0.406249
1570.5790,0.386584
1570.5800,0.400567
1570.5810,0.392362
1570.5820,0.394884
1570.5830,0.401534
1570.5840,0.407229
1570.5850,0.409295
1570.5860,0.390328
1570.5870,0.406871
1570.5880,0.393737
1570.5890,0.405790
1570.5900,0.412202
1570.5910,0.398509
1570.5920,0.408938
1570.5930,0.402542
1570.5940,0.413474
1570.5950,0.404979
1570.5960,0.393162
1570.5970,0.404981
1570.5980,0.406641
1570.5990,0.415671
1570.6000,0.395035
1570.6010,0.408656
1570.6020,0.401371
1570.6030,0.415260
1570.6040,0.410848
1570.6050,0.409179
1570.6060,0.410832
1570.6070,0.409300
1570.6080,0.413180
1570.6090,0.411637
1570.6100,0.415108
1570.6110,0.411070
1570.6120,0.396278
1570.6130,0.412132
1570.6140,0.411815
1570.6150,0.401944
1570.6160,0.408443
1570.6170,0.404073
1570.6180,0.397106
1570.6190,0.397959
1570.6200,0.406287
1570.6210,0.403301
1570.6220,0.404244
1570.6230,0.396702
1570.6240,0.406903
1570.6250,0.395618
1570.6260,0.387578
1570.6270,0.391792
1570.6280,0.395829
1570.6290,0.401770
1570.6300,0.398258
1570.6310,0.402447
1570.6320,0.379927
1570.6330,0.378721
1570.6340,0.391897
1570.6350,0.366636
1570.6360,0.391023
1570.6370,0.385708
1570.6380,0.382734
1570.6390,0.376668
1570.6400,0.381361
1570.6410,0.374323
1570.6420,0.379547
1570.6430,0.376579
1570.6440,0.384125
1570.6450,0.373592
1570.6460,0.371601
1570.6470,0.381997
1570.6480,0.363741
1570.6490,0.368202
1570.6500,0.377902
1570.6510,0.361779
1570.6520,0.359737
1570.6530,0.354107
1570.6540,0.358640
1570.6550,0.359732
1570.6560,0.360914
1570.6570,0.341192
1570.6580,0.356892
1570.6590,0.353140
1570.6600,0.347685
1570.6610,0.334436
1570.6620,0.335464
1570.6630,0.346914
1570.6640,0.347484
1570.6650,0.344431
1570.6660,0.337038
1570.6670,0.338892
1570.6680,0.344269
1570.6690,0.338987
1570.6700,0.335420
1570.6710,0.331617
1570.6720,0.334272
1570.6730,0.342578
1570.6740,0.330433
1570.6750,0.327273
1570.6760,0.338073
1570.6770,0.320495
1570.6780,0.338193
1570.6790,0.314852
1570.6800,0.325802
1570.6810,0.317542
1570.6820,0.322032
1570.6830,0.318395
1570.6840,0.320444
1570.6850,0.316663
1570.6860,0.309017
1570.6870,0.321100
1570.6880,0.323065
1570.6890,0.308239
1570.6900,0.316320
1570.6910,0.304790
1570.6920,0.323002
1570.6930,0.306831
1570.6940,0.313367
1570.6950,0.313795
1570.6960,0.310110
1570.6970,0.316522
1570.6980,0.310472
1570.6990,0.305864
1570.7000,0.307987
1570.7010,0.307467
1570.7020,0.306402
1570.7030,0.313974
1570.7040,0.307996
1570.7050,0.317719
1570.7060,0.314537
1570.7070,0.311148
1570.7080,0.311332
1570.7090,0.319217
1570.7100,0.299036
1570.7110,0.305887
1570.7120,0.316080
1570.7130,0.314972
1570.7140,0.318139
1570.7150,0.318167
1570.7160,0.315849
1570.7170,0.306906
1570.7180,0.304994
1570.7190,0.298767
1570.7200,0.299026
1570.7210,0.308762
1570.7220,0.318133
1570.7230,0.289668
1570.7240,0.318920
1570.7250,0.298512
1570.7260,0.315393
1570.7270,0.302577
1570.7280,0.309666
1570.7290,0.321653
1570.7300,0.306634
1570.7310,0.306915
1570.7320,0.322315
1570.7330,0.308053
1570.7340,0.315233
1570.7350,0.290611
1570.7360,0.314327
1570.7370,0.322538
1570.7380,0.331433
1570.7390,0.312381
1570.7400,0.324921
1570.7410,0.303559
1570.7420,0.317436
1570.7430,0.324246
1570.7440,0.327607
1570.7450,0.324903
1570.7460,0.302948
1570.7470,0.321154
1570.7480,0.325548
1570.7490,0.323032
1570.7500,0.313794
1570.7510,0.321756
1570.7520,0.320675
1570.7530,0.314585
1570.7540,0.317601
1570.7550,0.310663
1570.7560,0.308706
1570.7570,0.320772
1570.7580,0.326980
1570.7590,0.321582
1570.7600,0.315685
1570.7610,0.331875
1570.7620,0.329768
1570.7630,0.318815
1570.7640,0.315532
1570.7650,0.314023
1570.7660,0.319081
1570.7670,0.305623
1570.7680,0.308652
1570.7690,0.324249
1570.7700,0.319081
1570.7710,0.320325
1570.7720,0.315707
1570.7730,0.317384
1570.7740,0.308281
1570.7750,0.309772
1570.7760,0.312005
1570.7770,0.308301
1570.7780,0.306735
1570.7790,0.294097
1570.7800,0.304303
1570.7810,0.295882
1570.7820,0.299727
1570.7830,0.296213
1570.7840,0.300265
1570.7850,0.310411
1570.7860,0.308190
1570.7870,0.308608
1570.7880,0.288204
1570.7890,0.299911
1570.7900,0.288717
1570.7910,0.300546
1570.7920,0.290495
1570.7930,0.289593
1570.7940,0.284343
1570.7950,0.293076
1570.7960,0.297069
1570.7970,0.284781
1570.7980,0.283466
1570.7990,0.285335
1570.8000,0.272548
1570.8010,0.282530
1570.8020,0.279438
1570.8030,0.277069
1570.8040,0.280519
1570.8050,0.277105
1570.8060,0.275103
1570.8070,0.266383
1570.8080,0.270182
1570.8090,0.272282
1570.8100,0.265811
1570.8110,0.267932
1570.8120,0.264463
1570.8130,0.273153
1570.8140,0.255814
1570.8150,0.261299
1570.8160,0.267236
1570.8170,0.258368
1570.8180,0.271075
1570.8190,0.256682
1570.8200,0.249527
1570.8210,0.258039
1570.8220,0.238065
1570.8230,0.255114
1570.8240,0.250060
1570.8250,0.237848
1570.8260,0.245642
1570.8270,0.249123
1570.8280,0.245763
1570.8290,0.240651
1570.8300,0.248387
1570.8310,0.240009
1570.8320,0.240399
1570.8330,0.239984
1570.8340,0.235880
1570.8350,0.245039
1570.8360,0.234816
1570.8370,0.234300
1570.8380,0.236309
1570.8390,0.239184
1570.8400,0.248725
1570.8410,0.235812
1570.8420,0.234274
1570.8430,0.227225
1570.8440,0.229571
1570.8450,0.238885
1570.8460,0.224997
1570.8470,0.235795
1570.8480,0.226872
1570.8490,0.226331
1570.8500,0.226285
1570.8510,0.237021
1570.8520,0.229481
1570.8530,0.224354
1570.8540,0.219456
1570.8550,0.240567
1570.8560,0.227233
1570.8570,0.220123
1570.8580,0.224806
1570.8590,0.232457
1570.8600,0.225881
1570.8610,0.228822
1570.8620,0.222661
1570.8630,0.227005
1570.8640,0.219920
1570.8650,0.225277
1570.8660,0.228863
1570.8670,0.222622
1570.8680,0.216742
1570.8690,0.232001
1570.8700,0.223139
1570.8710,0.223900
1570.8720,0.230697
1570.8730,0.219261
1570.8740,0.228022
1570.8750,0.221836
1570.8760,0.222958
1570.8770,0.227797
1570.8780,0.211395
1570.8790,0.211001
1570.8800,0.223283
1570.8810,0.230092
1570.8820,0.224567
1570.8830,0.232532
1570.8840,0.222379
1570.8850,0.216199
1570.8860,0.220653
1570.8870,0.221152
1570.8880,0.226594
1570.8890,0.227991
1570.8900,0.217005
1570.8910,0.209019
1570.8920,0.223097
1570.8930,0.218758
1570.8940,0.221826
1570.8950,0.233334
1570.8960,0.230421
1570.8970,0.221176
1570.8980,0.224031
1570.8990,0.222748
1570.9000,0.223936
1570.9010,0.210891
1570.9020,0.221878
1570.9030,0.226554
1570.9040,0.224056
1570.9050,0.221883
1570.9060,0.222572
1570.9070,0.217848
1570.9080,0.225801
1570.9090,0.223544
1570.9100,0.216160
1570.9110,0.214407
1570.9120,0.216741
1570.9130,0.222406
1570.9140,0.215539
1570.9150,0.217469
1570.9160,0.224255
1570.9170,0.213871
1570.9180,0.213747
1570.9190,0.206170
1570.9200,0.206563
1570.9210,0.222707
1570.9220,0.214997
1570.9230,0.214977
1570.9240,0.205239
1570.9250,0.219799
1570.9260,0.210028
1570.9270,0.218180
1570.9280,0.207852
1570.9290,0.212521
1570.9300,0.208447
1570.9310,0.205689
1570.9320,0.212798
1570.9330,0.213646
1570.9340,0.203128
1570.9350,0.197417
1570.9360,0.202913
1570.9370,0.204877
1570.9380,0.196887
1570.9390,0.210719
1570.9400,0.201366
1570.9410,0.203238
1570.9420,0.196331
1570.9430,0.188174
1570.9440,0.181258
1570.9450,0.196714
1570.9460,0.194524
1570.9470,0.193684
1570.9480,0.194631
1570.9490,0.187264
1570.9500,0.192625
1570.9510,0.196573
1570.9520,0.197370
1570.9530,0.195014
1570.9540,0.191511
1570.9550,0.176074
1570.9560,0.180267
1570.9570,0.186635
1570.9580,0.176639
1570.9590,0.177152
1570.9600,0.181216
1570.9610,0.180785
1570.9620,0.175031
1570.9630,0.181597
1570.9640,0.171046
1570.9650,0.174135
1570.9660,0.175165
1570.9670,0.167880
1570.9680,0.176701
1570.9690,0.164702
1570.9700,0.168500
1570.9710,0.167963
1570.9720,0.170838
1570.9730,0.166607
1570.9740,0.160348
1570.9750,0.166363
1570.9760,0.165189
1570.9770,0.161610
1570.9780,0.163100
1570.9790,0.165188
1570.9800,0.162744
1570.9810,0.154161
1570.9820,0.158139
1570.9830,0.156295
1570.9840,0.159353
1570.9850,0.156620
1570.9860,0.157631
1570.9870,0.152199
1570.9880,0.152688
1570.9890,0.155224
1570.9900,0.148309
1570.9910,0.153502
1570.9920,0.153174
1570.9930,0.144055
1570.9940,0.146672
1570.9950,0.146424
1570.9960,0.150941
1570.9970,0.140441
1570.9980,0.154187
1570.9990,0.142517
1571.0000,0.140646
1571.0010,0.137904
1571.0020,0.136104
1571.0030,0.145386
1571.0040,0.139406
1571.0050,0.135967
1571.0060,0.139562
1571.0070,0.134849
1571.0080,0.138584
1571.0090,0.139646
1571.0100,0.137001
1571.0110,0.136953
1571.0120,0.140354
1571.0130,0.142679
1571.0140,0.135692
1571.0150,0.140691
1571.0160,0.136076
1571.0170,0.128798
1571.0180,0.143580
1571.0190,0.126538
1571.0200,0.126456
1571.0210,0.146652
1571.0220,0.130102
1571.0230,0.132267
1571.0240,0.136633
1571.0250,0.134199
1571.0260,0.128326
1571.0270,0.136572
1571.0280,0.127450
1571.0290,0.129887
1571.0300,0.127317
1571.0310,0.122112
1571.0320,0.127947
1571.0330,0.131958
1571.0340,0.131682
1571.0350,0.126369
1571.0360,0.127593
1571.0370,0.133322
1571.0380,0.126744
1571.0390,0.129042
1571.0400,0.125930
1571.0410,0.130379
1571.0420,0.120342
1571.0430,0.121563
1571.0440,0.125726
1571.0450,0.115860
1571.0460,0.127311
1571.0470,0.126967
1571.0480,0.127280
1571.0490,0.129484
1571.0500,0.120706
1571.0510,0.108554
1571.0520,0.127293
1571.0530,0.119949
1571.0540,0.122224
1571.0550,0.119982
1571.0560,0.125041
1571.0570,0.115793
1571.0580,0.119114
1571.0590,0.115794
1571.0600,0.120091
1571.0610,0.123656
1571.0620,0.118783
1571.0630,0.121736
1571.0640,0.119351
1571.0650,0.121866
1571.0660,0.115461
1571.0670,0.122361
1571.0680,0.116560
1571.0690,0.120750
1571.0700,0.120260
1571.0710,0.117881
1571.0720,0.119264
1571.0730,0.111426
1571.0740,0.121341
1571.0750,0.120611
1571.0760,0.104638
1571.0770,0.115777
1571.0780,0.108325
1571.0790,0.116554
1571.0800,0.104237
1571.0810,0.107516
1571.0820,0.111125
1571.0830,0.110763
1571.0840,0.115553
1571.0850,0.106350
1571.0860,0.110024
1571.0870,0.104876
1571.0880,0.108187
1571.0890,0.101526
1571.0900,0.098594
1571.0910,0.106135
1571.0920,0.103654
1571.0930,0.101331
1571.0940,0.107190
1571.0950,0.096874
1571.0960,0.102426
1571.0970,0.100847
1571.0980,0.097308
1571.0990,0.098928
1571.1000,0.094216
1571.1010,0.101157
1571.1020,0.093839
1571.1030,0.092824
1571.1040,0.092197
1571.1050,0.093394
1571.1060,0.098686
1571.1070,0.094738
1571.1080,0.095187
1571.1090,0.095516
1571.1100,0.094597
1571.1110,0.089702
1571.1120,0.091961
1571.1130,0.084636
1571.1140,0.095031
1571.1150,0.087442
1571.1160,0.091645
1571.1170,0.082445
1571.1180,0.093494
1571.1190,0.085176
1571.1200,0.089951
1571.1210,0.079355
1571.1220,0.085280
1571.1230,0.078065
1571.1240,0.078106
1571.1250,0.082205
1571.1260,0.079640
1571.1270,0.078233
1571.1280,0.077419
1571.1290,0.077893
1571.1300,0.081387
1571.1310,0.077860
1571.1320,0.077073
1571.1330,0.077653
1571.1340,0.081006
1571.1350,0.074503
1571.1360,0.074775
1571.1370,0.076489
1571.1380,0.080858
1571.1390,0.071876
1571.1400,0.074637
1571.1410,0.072738
1571.1420,0.076285
1571.1430,0.075655
1571.1440,0.067561
1571.1450,0.070138
1571.1460,0.070804
1571.1470,0.066443
1571.1480,0.070460
1571.1490,0.070060
1571.1500,0.068432
1571.1510,0.067181
1571.1520,0.072303
1571.1530,0.066304
1571.1540,0.070115
1571.1550,0.069575
1571.1560,0.063776
1571.1570,0.065098
1571.1580,0.066517
1571.1590,0.067398
1571.1600,0.072095
1571.1610,0.060710
1571.1620,0.064206
1571.1630,0.065370
1571.1640,0.068628
1571.1650,0.065410
1571.1660,0.065243
1571.1670,0.060619
1571.1680,0.061664
1571.1690,0.059251
1571.1700,0.067199
1571.1710,0.061291
1571.1720,0.056450
1571.1730,0.066259
1571.1740,0.060105
1571.1750,0.066797
1571.1760,0.062248
1571.1770,0.061585
1571.1780,0.060853
1571.1790,0.061121
1571.1800,0.054973
1571.1810,0.058915
1571.1820,0.061503
1571.1830,0.057098
1571.1840,0.062421
1571.1850,0.056700
1571.1860,0.059747
1571.1870,0.056563
1571.1880,0.057974
1571.1890,0.054807
1571.1900,0.059081
1571.1910,0.056464
1571.1920,0.054707
1571.1930,0.058408
1571.1940,0.058165
1571.1950,0.057803
1571.1960,0.054885
1571.1970,0.059587
1571.1980,0.057624
1571.1990,0.053173
1571.2000,0.054749
1571.2010,0.061519
1571.2020,0.051272
1571.2030,0.056472
1571.2040,0.057664
1571.2050,0.052984
1571.2060,0.055174
1571.2070,0.051682
1571.2080,0.053411
1571.2090,0.054749
1571.2100,0.053305
1571.2110,0.051789
1571.2120,0.056113
1571.2130,0.054246
1571.2140,0.050162
1571.2150,0.053084
1571.2160,0.052013
1571.2170,0.054341
1571.2180,0.052414
1571.2190,0.049839
1571.2200,0.049115
1571.2210,0.052184
1571.2220,0.049491
1571.2230,0.052661
1571.2240,0.051681
1571.2250,0.049659
1571.2260,0.052940
1571.2270,0.049661
1571.2280,0.055193
1571.2290,0.051569
1571.2300,0.047389
1571.2310,0.055411
1571.2320,0.053804
1571.2330,0.048847
1571.2340,0.049659
1571.2350,0.052125
1571.2360,0.045466
1571.2370,0.052848
1571.2380,0.047364
1571.2390,0.046232
1571.2400,0.049429
1571.2410,0.048375
1571.2420,0.050557
1571.2430,0.050673
1571.2440,0.048030
1571.2450,0.050480
1571.2460,0.050322
1571.2470,0.045572
1571.2480,0.045248
1571.2490,0.046659
1571.2500,0.047685
1571.2510,0.047430
1571.2520,0.050381
1571.2530,0.048540
1571.2540,0.046447
1571.2550,0.048464
1571.2560,0.049800
1571.2570,0.049179
1571.2580,0.047316
1571.2590,0.049322
1571.2600,0.041730
1571.2610,0.047003
1571.2620,0.048900
1571.2630,0.041367
1571.2640,0.048053
1571.2650,0.045220
1571.2660,0.045209
1571.2670,0.047874
1571.2680,0.042588
1571.2690,0.040157
1571.2700,0.047493
1571.2710,0.047386
1571.2720,0.046821
1571.2730,0.048808
1571.2740,0.047844
1571.2750,0.046187
1571.2760,0.047612
1571.2770,0.040234
1571.2780,0.046989
1571.2790,0.045225
1571.2800,0.045599
1571.2810,0.048069
1571.2820,0.041575
1571.2830,0.048491
1571.2840,0.045878
1571.2850,0.045495
1571.2860,0.044754
1571.2870,0.039578
1571.2880,0.042920
1571.2890,0.051257
1571.2900,0.044323
1571.2910,0.046944
1571.2920,0.042695
1571.2930,0.048462
1571.2940,0.045791
1571.2950,0.044592
1571.2960,0.042525
1571.2970,0.048234
1571.2980,0.044622
1571.2990,0.049806
1571.3000,0.044327
1571.3010,0.046873
1571.3020,0.048586
1571.3030,0.045287
1571.3040,0.045352
1571.3050,0.047135
1571.3060,0.043785
1571.3070,0.041962
1571.3080,0.043412
1571.3090,0.044766
1571.3100,0.043021
1571.3110,0.049176
1571.3120,0.048272
1571.3130,0.047600
1571.3140,0.045610
1571.3150,0.046023
1571.3160,0.044807
1571.3170,0.042970
1571.3180,0.044250
1571.3190,0.045551
1571.3200,0.050035
1571.3210,0.047359
1571.3220,0.048955
1571.3230,0.047598
1571.3240,0.048611
1571.3250,0.050245
1571.3260,0.052024
1571.3270,0.053922
1571.3280,0.047123
1571.3290,0.044659
1571.3300,0.043033
1571.3310,0.045955
1571.3320,0.047294
1571.3330,0.049090
1571.3340,0.049763
1571.3350,0.046015
1571.3360,0.049747
1571.3370,0.051025
1571.3380,0.051071
1571.3390,0.051928
1571.3400,0.049005
1571.3410,0.052280
1571.3420,0.053276
1571.3430,0.056640
1571.3440,0.052392
1571.3450,0.051699
1571.3460,0.048214
1571.3470,0.052890
1571.3480,0.053308
1571.3490,0.053516
1571.3500,0.048170
1571.3510,0.050776
1571.3520,0.053577
1571.3530,0.049777
1571.3540,0.056614
1571.3550,0.052920
1571.3560,0.055183
1571.3570,0.051147
1571.3580,0.055696
1571.3590,0.055516
1571.3600,0.055358
1571.3610,0.063183
1571.3620,0.057455
1571.3630,0.055337
1571.3640,0.057610
1571.3650,0.057604
1571.3660,0.058501
1571.3670,0.060655
1571.3680,0.058367
1571.3690,0.057572
1571.3700,0.057869
1571.3710,0.059612
1571.3720,0.061688
1571.3730,0.061401
1571.3740,0.064775
1571.3750,0.062655
1571.3760,0.062512
1571.3770,0.061468
1571.3780,0.059409
1571.3790,0.067875
1571.3800,0.061850
1571.3810,0.063825
1571.3820,0.066771
1571.3830,0.064865
1571.3840,0.064032
1571.3850,0.068538
1571.3860,0.064141
1571.3870,0.068598
1571.3880,0.067277
1571.3890,0.065192
1571.3900,0.061472
1571.3910,0.059756
1571.3920,0.065258
1571.3930,0.070466
1571.3940,0.065506
1571.3950,0.066789
1571.3960,0.067818
1571.3970,0.067994
1571.3980,0.065764
1571.3990,0.065332
1571.4000,0.068381
1571.4010,0.066505
1571.4020,0.071702
1571.4030,0.075990
1571.4040,0.068403
1571.4050,0.072344
1571.4060,0.073062
1571.4070,0.071521
1571.4080,0.072551
1571.4090,0.073609
1571.4100,0.076143
1571.4110,0.079452
1571.4120,0.074417
1571.4130,0.075665
