wavelength_nm,transmission
1.548258999999686466e+03,9.674044886424191247e-01
1.548259999999686443e+03,9.607509944306003025e-01
1.548260999999686419e+03,9.631543707497973728e-01
1.548261999999686395e+03,9.630768055341921707e-01
1.548262999999686372e+03,9.658941104358594876e-01
1.548263999999686348e+03,9.644306366461469215e-01
1.548264999999686324e+03,9.606565144089505015e-01
1.548265999999686301e+03,9.596533444461510243e-01
1.548266999999686277e+03,9.674183704890422231e-01
1.548267999999686253e+03,9.663591058895437680e-01
1.548268999999686230e+03,9.656281751069656361e-01
1.548269999999686206e+03,9.662808039354809919e-01
1.548270999999686182e+03,9.627140367132959176e-01
1.548271999999686159e+03,9.659175047281610693e-01
1.548272999999686135e+03,9.753273647482304520e-01
1.548273999999686112e+03,9.698634033677596689e-01
1.548274999999686088e+03,9.640032786903475204e-01
1.548275999999686064e+03,9.630551883358438037e-01
1.548276999999686041e+03,9.536986657927163380e-01
1.548277999999686017e+03,9.694069332891672719e-01
1.548278999999685993e+03,9.682702966307430437e-01
1.548279999999685970e+03,9.629402671285955950e-01
1.548280999999685946e+03,9.593804373236817229e-01
1.548281999999685922e+03,9.604778725991567345e-01
1.548282999999685899e+03,9.668681934136157397e-01
1.548283999999685875e+03,9.647248839037251278e-01
1.548284999999685851e+03,9.678402450742287222e-01
1.548285999999685828e+03,9.654112650213131364e-01
1.548286999999685804e+03,9.689241285668488413e-01
1.548287999999685780e+03,9.665269798848963312e-01
1.548288999999685757e+03,9.683554322512342161e-01
1.548289999999685733e+03,9.566730738244194621e-01
1.548290999999685710e+03,9.600859672618343721e-01
1.548291999999685686e+03,9.635574702861557927e-01
1.548292999999685662e+03,9.693246648813359512e-01
1.548293999999685639e+03,9.725200067841770490e-01
1.548294999999685615e+03,9.643324282586848151e-01
1.548295999999685591e+03,9.625345200191893769e-01
1.548296999999685568e+03,9.571524203704481204e-01
1.548297999999685544e+03,9.684179892707972526e-01
1.548298999999685520e+03,9.627543969831153792e-01
1.548299999999685497e+03,9.767799084411702415e-01
1.548300999999685473e+03,9.619803499820072101e-01
1.548301999999685449e+03,9.733504473746821262e-01
1.548302999999685426e+03,9.679141832815093549e-01
1.548303999999685402e+03,9.607990083527752079e-01
1.548304999999685378e+03,9.658319787586885363e-01
1.548305999999685355e+03,9.679802488237081448e-01
1.548306999999685331e+03,9.639850265283738118e-01
1.548307999999685308e+03,9.682292601973427892e-01
1.548308999999685284e+03,9.681324375332157617e-01
1.548309999999685260e+03,9.672452279311291035e-01
1.548310999999685237e+03,9.647852309900033507e-01
1.548311999999685213e+03,9.601426001472006533e-01
1.548312999999685189e+03,9.645264405618438897e-01
1.548313999999685166e+03,9.655290478033289325e-01
1.548314999999685142e+03,9.573117782827645916e-01
1.548315999999685118e+03,9.654841011914053750e-01
1.548316999999685095e+03,9.644111185791572893e-01
1.548317999999685071e+03,9.596029686250255875e-01
1.548318999999685047e+03,9.634485821823670637e-01
1.548319999999685024e+03,9.635243427703734653e-01
1.548320999999685000e+03,9.724832122882919316e-01
1.548321999999684977e+03,9.656343991281044481e-01
1.548322999999684953e+03,9.688891839386534199e-01
1.548323999999684929e+03,9.642648045148257685e-01
1.548324999999684906e+03,9.572314480827193162e-01
1.548325999999684882e+03,9.674075155889968469e-01
1.548326999999684858e+03,9.620764209539066636e-01
1.548327999999684835e+03,9.633577726742800218e-01
1.548328999999684811e+03,9.604792791717199352e-01
1.548329999999684787e+03,9.649732122583568605e-01
1.548330999999684764e+03,9.689338165527687785e-01
1.548331999999684740e+03,9.683950035214974328e-01
1.548332999999684716e+03,9.709997427863822361e-01
1.548333999999684693e+03,9.715577419496489453e-01
1.548334999999684669e+03,9.564533122629795825e-01
1.548335999999684645e+03,9.598532177187218961e-01
1.548336999999684622e+03,9.573858101484764571e-01
1.548337999999684598e+03,9.671371603322905797e-01
1.548338999999684575e+03,9.618279595227946510e-01
1.548339999999684551e+03,9.626343990449018895e-01
1.548340999999684527e+03,9.637155501146161818e-01
1.548341999999684504e+03,9.661030278292486173e-01
1.548342999999684480e+03,9.586222518926956759e-01
1.548343999999684456e+03,9.595188590240781856e-01
1.548344999999684433e+03,9.645502602814849391e-01
1.548345999999684409e+03,9.693308075803886981e-01
1.548346999999684385e+03,9.644249684116681376e-01
1.548347999999684362e+03,9.613506392053792204e-01
1.548348999999684338e+03,9.559151491419828339e-01
1.548349999999684314e+03,9.683093778710647470e-01
1.548350999999684291e+03,9.615456264447040935e-01
1.548351999999684267e+03,9.598902687435582060e-01
1.548352999999684243e+03,9.576093647268043574e-01
1.548353999999684220e+03,9.587048974848557670e-01
1.548354999999684196e+03,9.606070648240522258e-01
1.548355999999684173e+03,9.634871336261603414e-01
1.548356999999684149e+03,9.595981545145686464e-01
1.548357999999684125e+03,9.651665321530779051e-01
1.548358999999684102e+03,9.634284736281031325e-01
1.548359999999684078e+03,9.732927842540408658e-01
1.548360999999684054e+03,9.575775790749400107e-01
1.548361999999684031e+03,9.650317916477054725e-01
1.548362999999684007e+03,9.650724022203750474e-01
1.548363999999683983e+03,9.602446469471709323e-01
1.548364999999683960e+03,9.647383664213060595e-01
1.548365999999683936e+03,9.674262005449134616e-01
1.548366999999683912e+03,9.647242412455399041e-01
1.548367999999683889e+03,9.698665650880093914e-01
1.548368999999683865e+03,9.556083873163334630e-01
1.548369999999683841e+03,9.609406143932309741e-01
1.548370999999683818e+03,9.702001685140285714e-01
1.548371999999683794e+03,9.679384319729685826e-01
1.548372999999683771e+03,9.664427418431563721e-01
1.548373999999683747e+03,9.692039110349565112e-01
1.548374999999683723e+03,9.565951583667224867e-01
1.548375999999683700e+03,9.674341590762056686e-01
1.548376999999683676e+03,9.684995096991951824e-01
1.548377999999683652e+03,9.615975270987361379e-01
1.548378999999683629e+03,9.747395610479595573e-01
1.548379999999683605e+03,9.649982793539619852e-01
1.548380999999683581e+03,9.554320643667080226e-01
1.548381999999683558e+03,9.657184716945749203e-01
1.548382999999683534e+03,9.613041728854251344e-01
1.548383999999683510e+03,9.688338095494791746e-01
1.548384999999683487e+03,9.663558061909455210e-01
1.548385999999683463e+03,9.617625295365564986e-01
1.548386999999683439e+03,9.701541994410908254e-01
1.548387999999683416e+03,9.678923571178820184e-01
1.548388999999683392e+03,9.608130182621754667e-01
1.548389999999683369e+03,9.635066504120934905e-01
1.548390999999683345e+03,9.661726166308155506e-01
1.548391999999683321e+03,9.626380013715911677e-01
1.548392999999683298e+03,9.627475479932405822e-01
1.548393999999683274e+03,9.642221231482012156e-01
1.548394999999683250e+03,9.598020923756289680e-01
1.548395999999683227e+03,9.551242752937972869e-01
1.548396999999683203e+03,9.650019123030370016e-01
1.548397999999683179e+03,9.560797955410085258e-01
1.548398999999683156e+03,9.600532492985832667e-01
1.548399999999683132e+03,9.569290697464621909e-01
1.548400999999683108e+03,9.574116027700724230e-01
1.548401999999683085e+03,9.657007689538822381e-01
1.548402999999683061e+03,9.630960696205529414e-01
1.548403999999683037e+03,9.629416408190994980e-01
1.548404999999683014e+03,9.587015622131488390e-01
1.548405999999682990e+03,9.613316860551768261e-01
1.548406999999682967e+03,9.654508024762052942e-01
1.548407999999682943e+03,9.637265185826676683e-01
1.548408999999682919e+03,9.672154360780501614e-01
1.548409999999682896e+03,9.677749664676115193e-01
1.548410999999682872e+03,9.628955639763311369e-01
1.548411999999682848e+03,9.564852776707762905e-01
1.548412999999682825e+03,9.608575130479478643e-01
1.548413999999682801e+03,9.634831397849744627e-01
1.548414999999682777e+03,9.607577394090505152e-01
1.548415999999682754e+03,9.596349679345498318e-01
1.548416999999682730e+03,9.641222375436943048e-01
1.548417999999682706e+03,9.735541909186428144e-01
1.548418999999682683e+03,9.618699628443775351e-01
1.548419999999682659e+03,9.638012147611988434e-01
1.548420999999682635e+03,9.585540042446546449e-01
1.548421999999682612e+03,9.687654480698816295e-01
1.548422999999682588e+03,9.672804986429518470e-01
1.548423999999682565e+03,9.669941321809180090e-01
1.548424999999682541e+03,9.692000345654580018e-01
1.548425999999682517e+03,9.620411281523332248e-01
1.548426999999682494e+03,9.625304511063208501e-01
1.548427999999682470e+03,9.705692519016002606e-01
1.548428999999682446e+03,9.662502521579986459e-01
1.548429999999682423e+03,9.548320410268981151e-01
1.548430999999682399e+03,9.655177873848511672e-01
1.548431999999682375e+03,9.613612730233273007e-01
1.548432999999682352e+03,9.672703009733246704e-01
1.548433999999682328e+03,9.652999105949900960e-01
1.548434999999682304e+03,9.566944993482926485e-01
1.548435999999682281e+03,9.647214994280625122e-01
1.548436999999682257e+03,9.644781846615783083e-01
1.548437999999682233e+03,9.650790053799048751e-01
1.548438999999682210e+03,9.659167392083574111e-01
1.548439999999682186e+03,9.695879427020503982e-01
1.548440999999682163e+03,9.652490765889121249e-01
1.548441999999682139e+03,9.636745429559212539e-01
1.548442999999682115e+03,9.681642345404818384e-01
1.548443999999682092e+03,9.725327291642047456e-01
1.548444999999682068e+03,9.672114379793342875e-01
1.548445999999682044e+03,9.643653549197134245e-01
1.548446999999682021e+03,9.652600148286956117e-01
1.548447999999681997e+03,9.645434166620036054e-01
1.548448999999681973e+03,9.635826510682919954e-01
1.548449999999681950e+03,9.721585833143704392e-01
1.548450999999681926e+03,9.604909958809577653e-01
1.548451999999681902e+03,9.680961289001948078e-01
1.548452999999681879e+03,9.629623608549471303e-01
1.548453999999681855e+03,9.575333818236622108e-01
1.548454999999681831e+03,9.626910442587128802e-01
1.548455999999681808e+03,9.612464554877057088e-01
1.548456999999681784e+03,9.657330985573354676e-01
1.548457999999681761e+03,9.637772075169979136e-01
1.548458999999681737e+03,9.593131034067148288e-01
1.548459999999681713e+03,9.692744336529560689e-01
1.548460999999681690e+03,9.677401160678550385e-01
1.548461999999681666e+03,9.697129671530891892e-01
1.548462999999681642e+03,9.643057555900691469e-01
1.548463999999681619e+03,9.632041035146687857e-01
1.548464999999681595e+03,9.661504035277365121e-01
1.548465999999681571e+03,9.610153742891129891e-01
1.548466999999681548e+03,9.638346123438765733e-01
1.548467999999681524e+03,9.626007492671947441e-01
1.548468999999681500e+03,9.574483973331169295e-01
1.548469999999681477e+03,9.637914173671872087e-01
1.548470999999681453e+03,9.615067755460282584e-01
1.548471999999681429e+03,9.622894692519884385e-01
1.548472999999681406e+03,9.647038395262980126e-01
1.548473999999681382e+03,9.683278411665583452e-01
1.548474999999681359e+03,9.598316242173259294e-01
1.548475999999681335e+03,9.618694547406277939e-01
1.548476999999681311e+03,9.601443269207976527e-01
1.548477999999681288e+03,9.598728925543541513e-01
1.548478999999681264e+03,9.608042834352567008e-01
1.548479999999681240e+03,9.623856894986783095e-01
1.548480999999681217e+03,9.655038958041088915e-01
1.548481999999681193e+03,9.644310979197880940e-01
1.548482999999681169e+03,9.589107796965820052e-01
1.548483999999681146e+03,9.683037289799072411e-01
1.548484999999681122e+03,9.668936040713829172e-01
1.548485999999681098e+03,9.595000665850530464e-01
1.548486999999681075e+03,9.679900942888509663e-01
1.548487999999681051e+03,9.643902331077989221e-01
1.548488999999681027e+03,9.624454741954245884e-01
1.548489999999681004e+03,9.644924187591495945e-01
1.548490999999680980e+03,9.629458058081700189e-01
1.548491999999680957e+03,9.652179812643230106e-01
1.548492999999680933e+03,9.637756936518976358e-01
1.548493999999680909e+03,9.616654795314905080e-01
1.548494999999680886e+03,9.549006161643642798e-01
1.548495999999680862e+03,9.651013801141991033e-01
1.548496999999680838e+03,9.614867428900385482e-01
1.548497999999680815e+03,9.660818518063672977e-01
1.548498999999680791e+03,9.648854543044258492e-01
1.548499999999680767e+03,9.615567732326333328e-01
1.548500999999680744e+03,9.670280462089750895e-01
1.548501999999680720e+03,9.637441108159842118e-01
1.548502999999680696e+03,9.635679536497898656e-01
1.548503999999680673e+03,9.623495649836486532e-01
1.548504999999680649e+03,9.696248434399994398e-01
1.548505999999680625e+03,9.600261539360563923e-01
1.548506999999680602e+03,9.615771103762195127e-01
1.548507999999680578e+03,9.579070430427422123e-01
1.548508999999680555e+03,9.657518704639422857e-01
1.548509999999680531e+03,9.605049001065697478e-01
1.548510999999680507e+03,9.609418912394384060e-01
1.548511999999680484e+03,9.607428119402718902e-01
1.548512999999680460e+03,9.630499585151602870e-01
1.548513999999680436e+03,9.577845323849910608e-01
1.548514999999680413e+03,9.538030770339095410e-01
1.548515999999680389e+03,9.645953491358350007e-01
1.548516999999680365e+03,9.542987645739429148e-01
1.548517999999680342e+03,9.661579964830175893e-01
1.548518999999680318e+03,9.689639938407763609e-01
1.548519999999680294e+03,9.620614126809353683e-01
1.548520999999680271e+03,9.679046923074574593e-01
1.548521999999680247e+03,9.625980950475248044e-01
1.548522999999680223e+03,9.690804731597280064e-01
1.548523999999680200e+03,9.608470125166684861e-01
1.548524999999680176e+03,9.532007197044889413e-01
1.548525999999680153e+03,9.623289506096827095e-01
1.548526999999680129e+03,9.694687886418786871e-01
1.548527999999680105e+03,9.647651350237983481e-01
1.548528999999680082e+03,9.605522824788161884e-01
1.548529999999680058e+03,9.639174813356360394e-01
1.548530999999680034e+03,9.664746649619178065e-01
1.548531999999680011e+03,9.622359764976370355e-01
1.548532999999679987e+03,9.730722669469374919e-01
1.548533999999679963e+03,9.604852868503714891e-01
1.548534999999679940e+03,9.665532413656534594e-01
1.548535999999679916e+03,9.655791749661197798e-01
1.548536999999679892e+03,9.597203316173732457e-01
1.548537999999679869e+03,9.608100833075788882e-01
1.548538999999679845e+03,9.665684298041103961e-01
1.548539999999679821e+03,9.630633653898544866e-01
1.548540999999679798e+03,9.638246671712283886e-01
1.548541999999679774e+03,9.559166650856488756e-01
1.548542999999679751e+03,9.650726711801689284e-01
1.548543999999679727e+03,9.635859938294666360e-01
1.548544999999679703e+03,9.621692841024178655e-01
1.548545999999679680e+03,9.638565972429764539e-01
1.548546999999679656e+03,9.607642524296068354e-01
1.548547999999679632e+03,9.600215945912464743e-01
1.548548999999679609e+03,9.614097317219346683e-01
1.548549999999679585e+03,9.605085182816970324e-01
1.548550999999679561e+03,9.710754943021367991e-01
1.548551999999679538e+03,9.659888919646070216e-01
1.548552999999679514e+03,9.584555542846625587e-01
1.548553999999679490e+03,9.704626228727438741e-01
1.548554999999679467e+03,9.605740092647397921e-01
1.548555999999679443e+03,9.624112420025725534e-01
1.548556999999679419e+03,9.658710621219424031e-01
1.548557999999679396e+03,9.543893999752371959e-01
1.548558999999679372e+03,9.613091995826356095e-01
1.548559999999679349e+03,9.599519044089274145e-01
1.548560999999679325e+03,9.630534850080718634e-01
1.548561999999679301e+03,9.637012763466489274e-01
1.548562999999679278e+03,9.618999411344456574e-01
1.548563999999679254e+03,9.617022784556586990e-01
1.548564999999679230e+03,9.664452702738572931e-01
1.548565999999679207e+03,9.633785537338758198e-01
1.548566999999679183e+03,9.623261633882094213e-01
1.548567999999679159e+03,9.627397871675099639e-01
1.548568999999679136e+03,9.694796903756446316e-01
1.548569999999679112e+03,9.628146480194945678e-01
1.548570999999679088e+03,9.600539639719157803e-01
1.548571999999679065e+03,9.544635556837605117e-01
1.548572999999679041e+03,9.563515847667285463e-01
1.548573999999679017e+03,9.602070010974950165e-01
1.548574999999678994e+03,9.616293559192835572e-01
1.548575999999678970e+03,9.598281242883551778e-01
